len	tc	intersection	union	enrichment
6500	0.8	1304577	13941722	0.09357
6500	0.85	1313310	14107550	0.09309
6500	0.9	1328916	14462400	0.09188
6500	0.95	1373856	15406282	0.08917
6500	1	0	2597477	0
6550	0	0	2597477	0
6550	0.05	356110	4610317	0.07724
6550	0.1	361574	4694602	0.07701
6550	0.15	366688	4770169	0.07687
6550	0.2	370796	4799332	0.07725
6550	0.25	370767	4839071	0.07661
6550	0.3	371542	4874130	0.07622
6550	0.35	376254	4922270	0.07643
6550	0.4	380666	4956747	0.07679
6550	0.45	380653	4984974	0.07636
6550	0.5	382861	5018405	0.07629
6550	0.55	1212217	11171352	0.10851
6550	0.6	1251370	12891969	0.09706
6550	0.65	1288164	13325236	0.09667
6550	0.7	1296835	13657945	0.09495
6550	0.75	1302428	13785278	0.09447
6550	0.8	1304582	13939010	0.09359
6550	0.85	1312859	14100862	0.0931
6550	0.9	1328887	14454801	0.09193
6550	0.95	1372193	15392030	0.08914
6550	1	0	2597477	0
6600	0	0	2597477	0
6600	0.05	355916	4606980	0.07725
6600	0.1	360633	4692418	0.07685
6600	0.15	366688	4768697	0.07689
6600	0.2	370796	4797026	0.07729
6600	0.25	370697	4838392	0.07661
6600	0.3	371542	4872119	0.07625
6600	0.35	375121	4920469	0.07623
6600	0.4	378792	4953986	0.07646
6600	0.45	381531	4985061	0.07653
6600	0.5	382861	5017276	0.0763
6600	0.55	1211932	11167882	0.10851
6600	0.6	1251201	12887127	0.09708
6600	0.65	1288164	13322056	0.09669
6600	0.7	1296835	13655329	0.09496
6600	0.75	1302366	13782157	0.09449
6600	0.8	1304582	13934428	0.09362
6600	0.85	1312859	14095711	0.09313
6600	0.9	1328381	14449131	0.09193
6600	0.95	1371764	15378482	0.0892
6600	1	0	2597477	0
6650	0	0	2597477	0
6650	0.05	357211	4605112	0.07756
6650	0.1	360633	4691166	0.07687
6650	0.15	368929	4770286	0.07733
6650	0.2	370272	4795399	0.07721
6650	0.25	370697	4838980	0.0766
6650	0.3	371542	4870615	0.07628
6650	0.35	374635	4916976	0.07619
6650	0.4	378614	4951623	0.07646
6650	0.45	381328	4981975	0.07654
6650	0.5	382861	5013565	0.07636
6650	0.55	1211591	10678486	0.11346
6650	0.6	1251056	12882390	0.09711
6650	0.65	1288164	13319203	0.09671
6650	0.7	1296835	13647759	0.09502
6650	0.75	1302366	13778638	0.09452
6650	0.8	1304582	13931234	0.09364
6650	0.85	1312646	14087861	0.09317
6650	0.9	1328381	14442943	0.09197
6650	0.95	1371605	15364798	0.08926
6650	1	0	2597477	0
6700	0	0	2597477	0
6700	0.05	356548	4598022	0.07754
6700	0.1	360633	4691166	0.07687
6700	0.15	368929	4769504	0.07735
6700	0.2	370062	4791615	0.07723
6700	0.25	370432	4836256	0.07659
6700	0.3	371542	4870776	0.07627
6700	0.35	373941	4915463	0.07607
6700	0.4	378198	4950227	0.0764
6700	0.45	381328	4981693	0.07654
6700	0.5	383068	5013649	0.0764
6700	0.55	1211456	10677888	0.11345
6700	0.6	1251056	12878040	0.09714
6700	0.65	1288164	13317622	0.09672
6700	0.7	1296275	13644140	0.095
6700	0.75	1302343	13776088	0.09453
6700	0.8	1304030	13929277	0.09361
6700	0.85	1311794	14083743	0.09314
6700	0.9	1328381	14435068	0.09202
6700	0.95	1371211	15346134	0.08935
6700	1	0	2597477	0
6750	0	0	2597477	0
6750	0.05	356548	4599585	0.07751
6750	0.1	360633	4690357	0.07688
6750	0.15	368929	4761709	0.07747
6750	0.2	370062	4793264	0.0772
6750	0.25	371009	4831194	0.07679
6750	0.3	371542	4870153	0.07628
6750	0.35	373694	4915054	0.07603
6750	0.4	378198	4949463	0.07641
6750	0.45	381328	4979978	0.07657
6750	0.5	383068	5011548	0.07643
6750	0.55	1211456	10674892	0.11348
6750	0.6	1251056	12875521	0.09716
6750	0.65	1288164	13313895	0.09675
6750	0.7	1296107	13642011	0.095
6750	0.75	1302343	13773890	0.09455
6750	0.8	1304245	13928509	0.09363
6750	0.85	1310756	14080599	0.09308
6750	0.9	1327573	14427912	0.09201
6750	0.95	1371095	15329600	0.08944
6750	1	0	2597477	0
6800	0	0	2597477	0
6800	0.05	356548	4597038	0.07756
6800	0.1	360633	4690357	0.07688
6800	0.15	368929	4761709	0.07747
6800	0.2	369859	4791318	0.07719
6800	0.25	371433	4830637	0.07689
6800	0.3	371542	4867238	0.07633
6800	0.35	373694	4913367	0.07605
6800	0.4	378198	4947639	0.07644
6800	0.45	381328	4978633	0.07659
6800	0.5	382509	5009915	0.07635
6800	0.55	1210896	10161091	0.11916
6800	0.6	1250762	12872400	0.09716
6800	0.65	1288055	13312265	0.09675
6800	0.7	1296047	13639420	0.09502
6800	0.75	1302261	13769706	0.09457
6800	0.8	1304245	13924811	0.09366
6800	0.85	1308693	14077615	0.09296
6800	0.9	1327573	14426915	0.09202
6800	0.95	1370997	15314910	0.08952
6800	1	0	2597477	0
6850	0	0	2597477	0
6850	0.05	355774	4590106	0.0775
6850	0.1	360633	4689843	0.07689
6850	0.15	368929	4760731	0.07749
6850	0.2	369859	4791942	0.07718
6850	0.25	371433	4829264	0.07691
6850	0.3	371542	4864951	0.07637
6850	0.35	373694	4910602	0.07609
6850	0.4	378198	4947925	0.07643
6850	0.45	381328	4977843	0.0766
6850	0.5	382509	5009621	0.07635
6850	0.55	1210896	10157527	0.11921
6850	0.6	1251002	12871361	0.09719
6850	0.65	1286073	13310627	0.09662
6850	0.7	1296047	13639905	0.09501
6850	0.75	1302261	13768666	0.09458
6850	0.8	1304245	13921386	0.09368
6850	0.85	1308693	14074842	0.09298
6850	0.9	1327495	14423042	0.09203
6850	0.95	1370557	15307626	0.08953
6850	1	0	2597477	0
6900	0	0	2597477	0
6900	0.05	355774	4588568	0.07753
6900	0.1	360633	4688640	0.07691
6900	0.15	368757	4755033	0.07755
6900	0.2	369859	4791942	0.07718
6900	0.25	371259	4828126	0.07689
6900	0.3	372078	4865696	0.07646
6900	0.35	373140	4910197	0.07599
6900	0.4	378198	4945865	0.07646
6900	0.45	381276	4973900	0.07665
6900	0.5	382509	5005694	0.07641
6900	0.55	1210896	10155532	0.11923
6900	0.6	1251002	12871901	0.09718
6900	0.65	1286073	13307543	0.09664
6900	0.7	1295962	13637598	0.09502
6900	0.75	1301872	13766271	0.09456
6900	0.8	1304245	13916464	0.09371
6900	0.85	1307899	14067023	0.09297
6900	0.9	1327381	14414222	0.09208
6900	0.95	1370557	15288302	0.08964
6900	1	0	2597477	0
6950	0	0	2597477	0
6950	0.05	355774	4588568	0.07753
6950	0.1	360633	4688811	0.07691
6950	0.15	368757	4753358	0.07757
6950	0.2	369859	4791439	0.07719
6950	0.25	371259	4824382	0.07695
6950	0.3	372078	4864060	0.07649
6950	0.35	373406	4907315	0.07609
6950	0.4	378198	4945381	0.07647
6950	0.45	381276	4969529	0.07672
6950	0.5	382446	5001588	0.07646
6950	0.55	1210717	10154637	0.11922
6950	0.6	1249964	12868878	0.09713
6950	0.65	1285638	13165675	0.09765
6950	0.7	1295900	13633298	0.09505
6950	0.75	1301514	13762365	0.09457
6950	0.8	1304245	13910001	0.09376
6950	0.85	1307899	14060514	0.09301
6950	0.9	1327381	14410283	0.09211
6950	0.95	1370380	15275962	0.0897
6950	1	0	2597477	0
7000	0	0	2597477	0
7000	0.05	355774	4588084	0.07754
7000	0.1	360633	4688811	0.07691
7000	0.15	368757	4752712	0.07758
7000	0.2	371412	4791033	0.07752
7000	0.25	370945	4819860	0.07696
7000	0.3	372078	4862299	0.07652
7000	0.35	373332	4903878	0.07612
7000	0.4	377880	4945381	0.07641
7000	0.45	381046	4968358	0.07669
7000	0.5	382446	4998668	0.0765
7000	0.55	1210295	10153214	0.1192
7000	0.6	1249964	12866394	0.09714
7000	0.65	1285523	13163764	0.09765
7000	0.7	1295711	13631828	0.09505
7000	0.75	1301514	13759334	0.09459
7000	0.8	1304192	13907307	0.09377
7000	0.85	1307182	14051296	0.09302
7000	0.9	1327799	14404137	0.09218
7000	0.95	1367733	15264516	0.0896
7000	1	0	2597477	0
7050	0	0	2597477	0
7050	0.05	355630	4586854	0.07753
7050	0.1	359982	4687031	0.0768
7050	0.15	368757	4749838	0.07763
7050	0.2	371412	4789737	0.07754
7050	0.25	370945	4817581	0.07699
7050	0.3	371940	4861125	0.07651
7050	0.35	372987	4900723	0.0761
7050	0.4	377880	4941950	0.07646
7050	0.45	381046	4964605	0.07675
7050	0.5	382446	4998668	0.0765
7050	0.55	1210295	10151998	0.11921
7050	0.6	1249851	12863063	0.09716
7050	0.65	1284505	13159694	0.0976
7050	0.7	1294930	13633288	0.09498
7050	0.75	1301514	13756974	0.0946
7050	0.8	1304996	13901469	0.09387
7050	0.85	1307182	14047097	0.09305
7050	0.9	1326783	14400154	0.09213
7050	0.95	1367088	15250132	0.08964
7050	1	0	2597477	0
7100	0	0	2597477	0
7100	0.05	355630	4586303	0.07754
7100	0.1	359982	4687066	0.0768
7100	0.15	368757	4748649	0.07765
7100	0.2	370993	4786628	0.0775
7100	0.25	370945	4816595	0.07701
7100	0.3	371940	4859002	0.07654
7100	0.35	372804	4894888	0.07616
7100	0.4	377206	4937621	0.07639
7100	0.45	381046	4963880	0.07676
7100	0.5	383061	4996749	0.07666
7100	0.55	1210295	10150882	0.11923
7100	0.6	1249851	12861142	0.09718
7100	0.65	1284505	13157897	0.09762
7100	0.7	1293982	13627436	0.09495
7100	0.75	1299469	13754274	0.09447
7100	0.8	1304684	13900519	0.09385
7100	0.85	1307182	14037016	0.09312
7100	0.9	1326688	14394762	0.09216
7100	0.95	1367000	15234869	0.08972
7100	1	0	2597477	0
7150	0	0	2597477	0
7150	0.05	355630	4583805	0.07758
7150	0.1	362168	4680622	0.07737
7150	0.15	368672	4747076	0.07766
7150	0.2	370993	4784520	0.07754
7150	0.25	371787	4815346	0.0772
7150	0.3	371829	4857485	0.07654
7150	0.35	372547	4891044	0.07616
7150	0.4	376803	4934607	0.07635
7150	0.45	380716	4963880	0.07669
7150	0.5	383061	4996749	0.07666
7150	0.55	1209323	10149587	0.11914
7150	0.6	1249851	12859060	0.09719
7150	0.65	1283794	13155031	0.09758
7150	0.7	1293982	13623787	0.09497
7150	0.75	1299538	13753780	0.09448
7150	0.8	1304987	13895743	0.09391
7150	0.85	1307182	14034896	0.09313
7150	0.9	1326688	14388165	0.0922
7150	0.95	1365958	15224559	0.08972
7150	1	0	2597477	0
7200	0	0	2597477	0
7200	0.05	355452	4581827	0.07757
7200	0.1	361754	4679946	0.07729
7200	0.15	368672	4745113	0.07769
7200	0.2	370993	4783692	0.07755
7200	0.25	371804	4811839	0.07726
7200	0.3	371579	4856082	0.07651
7200	0.35	372165	4888778	0.07612
7200	0.4	376803	4932414	0.07639
7200	0.45	380716	4962902	0.07671
7200	0.5	382243	4993080	0.07655
7200	0.55	1209323	10147292	0.11917
7200	0.6	1249851	12854891	0.09722
7200	0.65	1283794	13152300	0.0976
7200	0.7	1293925	13618287	0.09501
7200	0.75	1299538	13751297	0.0945
7200	0.8	1305123	13894031	0.09393
7200	0.85	1307182	14029889	0.09317
7200	0.9	1327212	14380064	0.09229
7200	0.95	1365321	15211880	0.08975
7200	1	0	2597477	0
7250	0	0	2597477	0
7250	0.05	355452	4580318	0.0776
7250	0.1	361754	4679313	0.0773
7250	0.15	368672	4741718	0.07775
7250	0.2	370993	4783122	0.07756
7250	0.25	371729	4809615	0.07728
7250	0.3	371579	4854693	0.07654
7250	0.35	371777	4885473	0.07609
7250	0.4	376803	4930775	0.07641
7250	0.45	380666	4961708	0.07672
7250	0.5	381655	4989505	0.07649
7250	0.55	1209323	10147292	0.11917
7250	0.6	1248758	12854390	0.09714
7250	0.65	1283794	13149751	0.09762
7250	0.7	1293654	13612531	0.09503
7250	0.75	1299538	13746592	0.09453
7250	0.8	1305071	13890798	0.09395
7250	0.85	1306898	14024455	0.09318
7250	0.9	1326501	14374505	0.09228
7250	0.95	1365321	15203927	0.0898
7250	1	0	2597477	0
7300	0	0	2597477	0
7300	0.05	355452	4577490	0.07765
7300	0.1	361565	4679638	0.07726
7300	0.15	368704	4742097	0.07775
7300	0.2	370993	4783122	0.07756
7300	0.25	371729	4810486	0.07727
7300	0.3	371579	4853974	0.07655
7300	0.35	371777	4882906	0.07613
7300	0.4	376475	4927625	0.0764
7300	0.45	380666	4962004	0.07671
7300	0.5	381655	4985949	0.07654
7300	0.55	1209530	10145678	0.11921
7300	0.6	1248758	12851710	0.09716
7300	0.65	1283542	13149564	0.09761
7300	0.7	1293654	13613389	0.09502
7300	0.75	1298486	13743880	0.09447
7300	0.8	1305071	13890446	0.09395
7300	0.85	1306898	14019763	0.09321
7300	0.9	1326484	14368671	0.09231
7300	0.95	1364715	15179644	0.0899
7300	1	0	2597477	0
7350	0	0	2597477	0
7350	0.05	355353	4576112	0.07765
7350	0.1	361565	4679031	0.07727
7350	0.15	368704	4739490	0.07779
7350	0.2	370993	4780057	0.07761
7350	0.25	371729	4808978	0.07729
7350	0.3	371020	4851983	0.07646
7350	0.35	371777	4881731	0.07615
7350	0.4	376271	4925109	0.07639
7350	0.45	380390	4960785	0.07667
7350	0.5	381655	4985382	0.07655
7350	0.55	1209530	10143116	0.11924
7350	0.6	1248651	12848568	0.09718
7350	0.65	1283542	13148813	0.09761
7350	0.7	1293534	13611314	0.09503
7350	0.75	1298469	13743787	0.09447
7350	0.8	1304712	13887216	0.09395
7350	0.85	1307313	14014256	0.09328
7350	0.9	1326298	14359518	0.09236
7350	0.95	1364543	15165135	0.08997
7350	1	0	2597477	0
7400	0	0	2597477	0
7400	0.05	355353	4576112	0.07765
7400	0.1	361565	4677539	0.07729
7400	0.15	368704	4739490	0.07779
7400	0.2	370993	4778461	0.07763
7400	0.25	371005	4806053	0.07719
7400	0.3	371020	4847915	0.07653
7400	0.35	371777	4880989	0.07616
7400	0.4	375785	4923247	0.07632
7400	0.45	380112	4956477	0.07668
7400	0.5	381452	4983518	0.07654
7400	0.55	1209530	10141383	0.11926
7400	0.6	1233992	12614333	0.09782
7400	0.65	1283542	13147783	0.09762
7400	0.7	1293534	13608057	0.09505
7400	0.75	1298340	13742355	0.09447
7400	0.8	1304712	13883317	0.09397
7400	0.85	1307199	14010168	0.0933
7400	0.9	1326207	14353770	0.09239
7400	0.95	1364430	15151905	0.09005
7400	1	0	2597477	0
7450	0	0	2597477	0
7450	0.05	355005	4575211	0.07759
7450	0.1	361565	4677539	0.07729
7450	0.15	368704	4737788	0.07782
7450	0.2	370993	4774287	0.0777
7450	0.25	371005	4803891	0.07723
7450	0.3	371020	4845594	0.07656
7450	0.35	371777	4878655	0.0762
7450	0.4	374652	4919868	0.07615
7450	0.45	378445	4955195	0.07637
7450	0.5	381452	4983236	0.07654
7450	0.55	1209530	10137699	0.11931
7450	0.6	1233751	12610005	0.09783
7450	0.65	1283542	13143091	0.09765
7450	0.7	1293355	13606320	0.09505
7450	0.75	1297614	13737721	0.09445
7450	0.8	1304516	13877770	0.094
7450	0.85	1307204	14008734	0.09331
7450	0.9	1324497	14346536	0.09232
7450	0.95	1362059	15140211	0.08996
7450	1	0	2597477	0
7500	0	0	2597477	0
7500	0.05	355005	4574684	0.0776
7500	0.1	361565	4675829	0.07732
7500	0.15	368704	4735408	0.07786
7500	0.2	370993	4773537	0.07771
7500	0.25	371005	4802960	0.07724
7500	0.3	370800	4843235	0.07656
7500	0.35	371777	4878816	0.0762
7500	0.4	374630	4919560	0.07615
7500	0.45	378198	4954034	0.07634
7500	0.5	381452	4981185	0.07657
7500	0.55	1209530	10135622	0.11933
7500	0.6	1233751	12609466	0.09784
7500	0.65	1284044	13139693	0.09772
7500	0.7	1293355	13604005	0.09507
7500	0.75	1297515	13733424	0.09447
7500	0.8	1304516	13872886	0.09403
7500	0.85	1306207	14004935	0.09326
7500	0.9	1324055	14340414	0.09233
7500	0.95	1362059	15130824	0.09001
7500	1	0	2597477	0
7550	0	0	2597477	0
7550	0.05	355005	4574316	0.0776
7550	0.1	361355	4673530	0.07731
7550	0.15	368653	4732543	0.07789
7550	0.2	370993	4774858	0.07769
7550	0.25	371005	4801439	0.07726
7550	0.3	370730	4842184	0.07656
7550	0.35	371542	4875810	0.0762
7550	0.4	373711	4919335	0.07596
7550	0.45	378198	4952911	0.07635
7550	0.5	381452	4980299	0.07659
7550	0.55	1209530	10134477	0.11934
7550	0.6	1233616	12598054	0.09792
7550	0.65	1283971	13135025	0.09775
7550	0.7	1293355	13601074	0.09509
7550	0.75	1297515	13732546	0.09448
7550	0.8	1303923	13863475	0.09405
7550	0.85	1305915	14000610	0.09327
7550	0.9	1324055	14335688	0.09236
7550	0.95	1362163	15116112	0.09011
7550	1	0	2597477	0
7600	0	0	2597477	0
7600	0.05	355011	4572858	0.07763
7600	0.1	361355	4673530	0.07731
7600	0.15	368383	4731943	0.07785
7600	0.2	370993	4775503	0.07768
7600	0.25	370829	4800805	0.07724
7600	0.3	371307	4842457	0.07667
7600	0.35	371542	4875187	0.07621
7600	0.4	373711	4915561	0.07602
7600	0.45	378198	4952503	0.07636
7600	0.5	381452	4980299	0.07659
7600	0.55	1208971	10132576	0.11931
7600	0.6	1232934	12598054	0.09786
7600	0.65	1283971	13132786	0.09776
7600	0.7	1293355	13598412	0.09511
7600	0.75	1297438	13729684	0.09449
7600	0.8	1303842	13862036	0.09405
7600	0.85	1305897	13996817	0.09329
7600	0.9	1324055	14325404	0.09242
7600	0.95	1361348	15106412	0.09011
7600	1	0	2597477	0
7650	0	0	2597477	0
7650	0.05	356925	4569575	0.0781
7650	0.1	361355	4672898	0.07732
7650	0.15	368383	4730803	0.07786
7650	0.2	370993	4775503	0.07768
7650	0.25	370829	4801167	0.07723
7650	0.3	371042	4841720	0.07663
7650	0.35	372078	4873976	0.07633
7650	0.4	373711	4914970	0.07603
7650	0.45	378198	4952114	0.07637
7650	0.5	381452	4978164	0.07662
7650	0.55	1208971	10131816	0.11932
7650	0.6	1232934	12596771	0.09787
7650	0.65	1283468	13129756	0.09775
7650	0.7	1293355	13596775	0.09512
7650	0.75	1297438	13727775	0.09451
7650	0.8	1303842	13862083	0.09405
7650	0.85	1305897	13993902	0.09331
7650	0.9	1324055	14321238	0.09245
7650	0.95	1361235	15095981	0.09017
7650	1	0	2597477	0
7700	0	0	2597477	0
7700	0.05	356925	4567537	0.07814
7700	0.1	361355	4672195	0.07734
7700	0.15	366556	4727951	0.07752
7700	0.2	370809	4775286	0.07765
7700	0.25	370829	4800756	0.07724
7700	0.3	371466	4838967	0.07676
7700	0.35	372078	4871609	0.07637
7700	0.4	373977	4914429	0.07609
7700	0.45	378198	4948978	0.07641
7700	0.5	381452	4977899	0.07662
7700	0.55	1209849	10131064	0.11941
7700	0.6	1232934	12595312	0.09788
7700	0.65	1283468	13126321	0.09777
7700	0.7	1293246	13595025	0.09512
7700	0.75	1297270	13727689	0.0945
7700	0.8	1303842	13860840	0.09406
7700	0.85	1305381	13991477	0.09329
7700	0.9	1323892	14316050	0.09247
7700	0.95	1360736	15082711	0.09021
7700	1	0	2597477	0
7750	0	0	2597477	0
7750	0.05	356711	4563488	0.07816
7750	0.1	361355	4671572	0.07735
7750	0.15	366556	4724246	0.07759
7750	0.2	370809	4776232	0.07763
7750	0.25	370305	4799863	0.07714
7750	0.3	371466	4838967	0.07676
7750	0.35	372078	4869977	0.0764
7750	0.4	373423	4914518	0.07598
7750	0.45	378198	4948494	0.07642
7750	0.5	381170	4974704	0.07662
7750	0.55	1209849	10128208	0.11945
7750	0.6	1232755	12591892	0.0979
7750	0.65	1283468	13124731	0.09779
7750	0.7	1289825	13504695	0.0955
7750	0.75	1296710	13727021	0.09446
7750	0.8	1303513	13855665	0.09407
7750	0.85	1306480	13991896	0.09337
7750	0.9	1322636	14311397	0.09241
7750	0.95	1360719	15074908	0.09026
7750	1	0	2597477	0
7800	0	0	2597477	0
7800	0.05	356601	4559806	0.0782
7800	0.1	361335	4668047	0.0774
7800	0.15	366556	4723425	0.0776
7800	0.2	370745	4774966	0.07764
7800	0.25	370233	4797363	0.07717
7800	0.3	371466	4836284	0.0768
7800	0.35	372078	4869489	0.07641
7800	0.4	373349	4911484	0.07601
7800	0.45	377880	4948810	0.07635
7800	0.5	381170	4968679	0.07671
7800	0.55	1209849	10127133	0.11946
7800	0.6	1232488	12590234	0.09789
7800	0.65	1283468	13123940	0.09779
7800	0.7	1289762	13502727	0.09551
7800	0.75	1296710	13717724	0.09452
7800	0.8	1303513	13850357	0.09411
7800	0.85	1306480	13988713	0.09339
7800	0.9	1322512	14303375	0.09246
7800	0.95	1360028	15055197	0.09033
7800	1	0	2597477	0
7850	0	0	2597477	0
7850	0.05	356085	4558577	0.07811
7850	0.1	361335	4668047	0.0774
7850	0.15	366556	4723425	0.0776
7850	0.2	369131	4773545	0.07732
7850	0.25	370233	4797987	0.07716
7850	0.3	371292	4835945	0.07677
7850	0.35	372078	4869529	0.0764
7850	0.4	373091	4910577	0.07597
7850	0.45	377880	4948307	0.07636
7850	0.5	381170	4968023	0.07672
7850	0.55	1209786	10124585	0.11948
7850	0.6	1220046	12341687	0.09885
7850	0.65	1283468	13123571	0.09779
7850	0.7	1289444	13501133	0.0955
7850	0.75	1296650	13714665	0.09454
7850	0.8	1303513	13849686	0.09411
7850	0.85	1306616	13989025	0.0934
7850	0.9	1322291	14294373	0.0925
7850	0.95	1358847	15046309	0.09031
7850	1	0	2597477	0
7900	0	0	2597477	0
7900	0.05	355932	4555213	0.07813
7900	0.1	361056	4665890	0.07738
7900	0.15	366556	4722348	0.07762
7900	0.2	368945	4772479	0.0773
7900	0.25	369892	4793461	0.07716
7900	0.3	371292	4833571	0.07681
7900	0.35	372078	4869647	0.0764
7900	0.4	373091	4910577	0.07597
7900	0.45	377880	4946331	0.07639
7900	0.5	381170	4966787	0.07674
7900	0.55	1209786	10122500	0.11951
7900	0.6	1220046	12340354	0.09886
7900	0.65	1282264	13114152	0.09777
7900	0.7	1288454	13498188	0.09545
7900	0.75	1296603	13713883	0.09454
7900	0.8	1303513	13845639	0.09414
7900	0.85	1306616	13984555	0.09343
7900	0.9	1321940	14291648	0.09249
7900	0.95	1358847	15039595	0.09035
7900	1	0	2597477	0
7950	0	0	2597477	0
7950	0.05	355932	4554493	0.07814
7950	0.1	361056	4663999	0.07741
7950	0.15	366556	4722348	0.07762
7950	0.2	368945	4772479	0.0773
7950	0.25	371445	4792500	0.0775
7950	0.3	371292	4832377	0.07683
7950	0.35	371940	4866076	0.07643
7950	0.4	372908	4908492	0.07597
7950	0.45	377206	4943817	0.07629
7950	0.5	380840	4965820	0.07669
7950	0.55	1209786	10121599	0.11952
7950	0.6	1220098	12340440	0.09886
7950	0.65	1282151	13113162	0.09777
7950	0.7	1288454	13496645	0.09546
7950	0.75	1296503	13711464	0.09455
7950	0.8	1303500	13842273	0.09416
7950	0.85	1306616	13981174	0.09345
7950	0.9	1322002	14286346	0.09253
7950	0.95	1358619	15029656	0.09039
7950	1	0	2597477	0
8000	0	0	2597477	0
8000	0.05	354270	4553492	0.0778
8000	0.1	361056	4664276	0.0774
8000	0.15	366556	4721059	0.07764
8000	0.2	368945	4772479	0.0773
8000	0.25	371445	4792500	0.0775
8000	0.3	371804	4829901	0.07697
8000	0.35	371940	4866210	0.07643
8000	0.4	372908	4903751	0.07604
